,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
24_17231802361771.png,E,A,E,E,C,E,B,D,A,C,E,B,B,C,C,A,A,E,B,D,B,A,C,B,A,C,D,B,B,A,A,D,B,B,C,C,B,B,D,C,C,A,D,B,C,B,D,C,D,B,D,C,D,C,C,B
24_17231817781101.png,A,D,C,A,C,D,E,B,D,E,A,B,B,B,E,E,D,C,C,C,B,A,B,E,A,A,C,A,B,C,E,B,D,E,A,C,D,D,B,B,D,C,A,B,A,D,B,B,A,A,C,C,C,B,B,A
24_17231815791771.png,E,B,E,E,C,D,B,D,A,C,E,B,B,C,C,E,B,A,B,C,B,B,C,B,E,C,D,B,B,A,C,D,D,B,C,C,B,C,C,C,B,A,D,A,C,D,D,B,D,A,D,C,D,D,C,B
24_17231874771771.png,E,E,B,E,C,E,B,C,C,C,C,B,B,D,C,B,B,E,A,E,B,C,A,B,D,C,D,B,B,A,B,A,D,B,C,C,B,C,A,C,A,A,D,#,C,D,C,B,C,A,D,C,A,C,C,B
24_17231815571771.png,E,C,B,E,C,D,B,D,A,C,C,B,B,B,D,E,B,A,B,C,B,A,C,B,D,A,D,B,B,A,A,A,E,B,C,C,B,C,B,C,B,A,D,B,C,D,D,C,D,B,D,C,C,D,D,B
24_17231815701771.png,E,B,E,E,C,D,B,D,C,C,E,B,A,D,C,E,B,E,B,C,B,B,C,C,D,C,D,B,B,A,B,D,D,B,C,C,B,C,C,C,B,A,D,B,C,D,D,C,D,A,D,C,D,D,C,B
24_17231802291771.png,E,A,A,E,C,D,B,D,A,C,E,B,B,B,A,E,E,A,E,C,B,B,C,B,B,B,D,B,B,A,D,C,B,B,C,C,C,B,A,C,A,A,D,B,C,D,D,D,E,B,D,C,B,D,C,A
24_17231815941771.png,E,B,A,E,C,E,B,D,A,C,C,B,B,D,D,E,A,A,B,C,B,B,C,B,D,B,D,B,B,A,B,C,D,B,C,C,B,C,C,A,B,A,D,B,C,A,D,A,E,B,D,C,D,A,C,B
24_17231887681101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231864441771.png,B,E,E,E,C,E,B,D,A,C,C,B,B,A,E,C,E,E,B,C,B,B,C,C,D,C,D,B,B,A,A,D,E,B,C,C,A,C,A,C,C,A,D,B,C,D,C,B,D,A,D,C,D,A,D,B
24_17231802481771.png,B,A,E,E,C,D,B,D,A,C,E,B,E,D,C,C,D,B,A,D,B,B,D,B,D,B,D,B,B,A,A,B,B,B,C,C,A,D,E,C,E,A,D,B,C,D,B,C,B,A,D,C,A,B,D,A
24_17231894871101.png,A,C,C,A,E,A,B,B,C,D,A,A,C,A,E,B,D,A,A,C,B,B,D,E,D,E,D,B,B,C,A,C,B,C,D,D,D,D,C,B,D,A,A,B,D,C,A,B,A,D,C,C,A,B,C,C
24_17231894051771.png,E,B,D,E,C,E,B,C,A,C,E,B,B,B,E,D,A,A,C,C,B,B,D,B,A,C,D,B,D,A,B,B,D,B,C,C,B,C,B,A,C,A,D,B,D,C,E,B,A,E,D,C,D,B,D,A
24_17231821871101.png,A,D,A,A,E,A,B,B,C,D,A,C,B,C,D,B,C,A,D,C,B,B,E,E,E,A,D,B,B,C,A,D,E,D,D,C,B,D,C,A,D,A,B,B,D,D,B,D,A,D,C,C,C,A,C,A
24_17231887411101.png,D,A,D,D,E,A,B,B,A,D,A,C,B,A,D,D,C,A,A,D,B,E,D,E,A,C,D,A,B,C,C,D,E,A,D,D,D,A,B,A,E,B,B,C,D,D,B,A,B,B,B,B,C,C,D,A
24_17231828851771.png,E,B,B,B,C,E,B,D,A,C,C,B,E,D,C,A,B,E,B,C,B,A,D,B,D,C,D,B,B,A,B,A,D,B,C,C,B,C,E,C,B,A,D,B,C,D,D,C,B,A,D,C,C,D,C,B
24_17231815871771.png,E,B,E,E,C,E,B,D,A,C,E,B,B,B,E,E,#,E,B,C,B,B,C,B,D,A,D,B,B,A,D,C,C,B,C,C,A,C,C,C,B,A,D,B,C,A,D,A,E,B,D,C,D,A,B,B
24_17231908471771.png,B,A,E,C,A,D,B,E,A,C,E,B,B,D,E,E,B,D,C,D,C,A,E,C,E,A,D,B,B,A,A,C,A,B,C,D,C,B,D,C,A,A,C,B,C,D,C,B,D,B,D,C,B,C,A,D
24_17231868631101.png,A,A,C,D,D,A,B,B,B,E,A,B,D,A,E,B,C,C,C,A,C,B,E,E,D,D,D,B,D,A,C,B,C,B,D,C,B,A,C,B,D,A,*,B,A,C,B,B,A,D,C,D,A,B,C,C
24_17231894021771.png,E,A,E,E,C,D,B,D,A,C,E,B,B,B,C,B,B,E,B,B,B,B,E,B,D,B,D,B,C,A,B,D,D,B,C,C,B,C,C,C,B,A,D,A,C,D,D,C,D,A,D,C,D,B,C,B
24_17231874861771.png,E,B,B,E,C,E,B,D,A,C,C,B,A,B,E,E,B,E,B,C,B,A,C,B,D,A,D,B,B,A,B,D,D,B,C,C,B,C,A,C,B,A,D,#,C,D,D,C,D,E,D,C,A,D,C,B
24_17231908551771.png,B,B,B,D,A,B,B,D,A,C,E,B,B,B,E,C,B,C,B,C,B,A,C,B,D,B,D,B,B,D,A,A,B,B,C,C,B,B,A,A,A,D,A,B,C,D,B,B,E,D,D,B,B,A,B,B
24_17231887671101.png,A,C,C,A,E,D,B,B,C,D,A,A,B,B,E,A,D,A,D,C,B,B,D,E,C,D,A,B,B,C,A,C,C,D,D,C,B,B,C,B,D,A,A,B,A,C,B,B,A,D,C,C,A,B,B,C
24_17231894711101.png,D,E,D,A,D,A,B,B,C,D,E,C,A,A,E,A,A,A,C,A,B,E,B,E,D,A,A,B,B,C,B,D,C,A,D,C,D,C,B,B,D,A,A,B,A,A,C,B,A,D,C,C,C,B,D,C
24_17231802441771.png,B,D,A,E,C,D,B,D,A,C,E,B,B,B,C,E,B,D,B,C,B,A,C,D,D,C,D,B,B,A,A,B,C,B,D,C,D,C,B,C,A,A,D,B,C,D,B,C,A,B,D,C,B,A,C,A
24_17231909711101.png,A,C,E,D,E,A,B,B,C,D,A,B,B,A,E,A,D,C,D,C,B,D,D,E,C,B,A,B,B,C,C,B,B,B,D,E,B,B,C,#,D,B,#,B,D,D,C,C,B,B,C,C,C,A,A,E
24_17231864381771.png,B,E,E,E,C,E,B,D,A,C,C,B,E,B,E,E,B,E,E,E,B,B,C,C,A,C,D,B,B,C,C,C,D,A,C,C,D,C,D,C,D,A,D,B,A,D,B,C,E,B,D,D,C,D,D,B
24_17231818081101.png,B,C,E,A,E,D,D,C,C,D,A,D,B,A,E,B,D,C,D,C,B,B,D,E,A,B,C,B,B,D,A,B,A,B,D,C,D,C,B,B,D,A,B,D,A,E,D,B,B,D,C,C,C,A,A,A
24_17231821911101.png,A,A,E,A,A,A,B,B,C,D,E,C,B,D,E,B,D,C,C,C,B,B,E,E,D,E,A,B,C,C,A,B,D,A,D,C,B,A,C,B,D,B,B,B,C,C,A,A,A,D,C,C,A,A,B,B
24_17231821971101.png,A,A,B,A,D,A,B,B,B,D,A,D,A,A,D,A,D,A,C,C,B,B,D,E,D,D,D,B,A,C,A,C,A,A,B,D,C,D,C,B,E,A,C,C,D,A,B,B,A,A,C,C,B,B,A,E
24_1723182791511.png,D,E,E,C,A,C,E,B,B,D,D,B,A,D,E,D,A,C,D,A,B,B,D,B,B,D,B,C,B,A,D,D,D,C,A,A,C,B,D,C,A,B,D,D,A,B,B,B,C,C,B,C,A,C,B,E
24_17231894721101.png,A,B,B,A,D,A,B,B,C,D,A,A,B,A,E,E,D,C,C,C,B,B,D,E,D,B,A,C,B,C,A,A,A,B,D,C,B,A,B,B,D,B,A,B,D,A,B,A,B,D,D,B,B,C,D,C
24_17231887231101.png,A,C,C,A,E,D,B,B,C,E,A,A,B,B,D,A,D,A,B,C,A,B,D,E,C,D,A,B,B,C,A,C,D,B,D,C,D,D,D,B,D,B,A,B,A,C,B,B,A,D,C,C,C,B,D,C
24_17231868571101.png,B,B,C,A,D,A,E,B,C,E,A,C,B,B,E,A,A,C,A,C,B,B,D,E,E,C,D,C,B,C,B,D,A,B,D,C,A,B,D,C,D,B,A,D,B,A,C,B,A,D,C,C,B,C,C,B
24_17231890571771.png,E,A,E,E,C,E,B,D,A,C,E,B,B,D,E,C,D,A,B,E,B,C,D,B,B,A,D,B,B,A,D,C,D,A,C,C,B,C,A,C,B,A,D,D,C,D,B,C,B,A,D,C,B,D,A,C
24_17231887291101.png,A,A,C,A,E,D,B,B,C,E,A,A,B,A,E,A,D,A,A,C,B,B,D,E,C,B,A,B,B,C,A,C,D,B,D,C,D,D,B,B,D,A,A,B,A,C,D,B,A,A,C,C,C,B,D,C
24_1723182820511.png,E,D,E,A,A,A,D,A,A,D,A,B,C,A,D,A,A,A,C,D,A,E,D,E,B,A,D,B,B,C,D,B,A,C,C,A,B,D,B,C,A,B,D,C,B,A,B,B,C,C,B,C,C,B,A,B
24_17231908581771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17232184781101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231894071771.png,E,C,A,C,E,D,B,D,A,D,E,B,B,B,E,E,D,A,D,C,B,A,E,B,E,A,D,B,B,A,A,D,D,B,C,C,A,B,B,C,D,A,C,A,D,C,B,C,A,B,D,D,C,C,D,B
24_17231866421771.png,E,C,A,B,E,E,B,A,A,C,E,B,B,A,C,C,B,A,B,C,E,B,C,B,E,B,D,B,B,A,B,B,D,B,C,C,A,B,B,C,B,A,D,B,C,B,B,B,A,A,D,C,A,A,D,B
24_17232182231771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231887301101.png,A,C,C,A,E,A,B,B,C,D,A,B,B,A,E,A,A,C,B,C,B,E,D,E,D,C,A,C,B,C,C,A,B,B,D,C,D,D,C,A,A,B,A,C,D,A,A,B,A,B,C,C,C,A,C,B
24_17231866281771.png,E,B,B,E,C,D,B,D,A,D,C,B,B,B,D,C,B,A,E,C,B,B,C,B,B,D,D,B,B,A,A,C,D,B,C,C,D,C,B,A,B,A,D,B,C,D,A,A,A,D,D,D,D,D,C,B
24_17231887601101.png,A,B,C,A,E,A,D,B,C,D,A,C,B,E,E,*,C,A,A,C,B,B,D,E,C,D,A,B,B,C,B,D,C,A,D,D,D,D,B,B,A,B,B,D,C,B,B,A,C,D,C,C,C,B,B,C
24_17231817981101.png,A,D,A,A,D,A,B,B,A,D,A,B,B,B,E,A,D,C,A,C,B,B,D,E,D,C,C,C,D,C,B,A,E,B,D,C,B,C,D,B,C,B,A,B,D,B,A,B,A,B,C,C,A,B,D,E
24_17231887761101.png,A,C,C,A,C,A,B,B,C,D,A,A,B,B,E,E,D,A,B,C,B,B,D,E,C,D,D,B,B,C,C,C,D,A,D,C,D,C,C,B,E,A,A,B,D,A,B,B,A,D,C,C,C,B,D,C
24_17231887481101.png,A,E,C,A,E,D,B,B,C,D,A,A,B,C,D,A,D,C,D,C,B,E,D,E,D,D,A,B,B,C,A,C,D,A,D,C,E,D,B,B,D,A,A,B,D,D,B,B,A,D,C,C,E,A,B,C
24_17231908791771.png,B,B,E,B,C,E,B,D,A,C,E,B,B,A,D,E,B,E,B,C,B,B,C,B,D,B,D,B,B,A,B,D,D,B,C,C,B,B,A,C,A,A,D,B,C,D,D,B,E,B,D,C,D,A,C,A
24_17231887511101.png,A,C,C,A,D,A,B,B,C,E,E,A,B,B,E,B,D,A,D,B,B,B,D,E,C,B,B,B,B,C,C,A,A,B,D,C,B,D,D,B,D,A,A,B,B,E,B,B,A,D,C,C,C,D,A,C
24_17231908811771.png,E,B,B,E,C,D,*,D,E,D,E,B,A,B,E,E,B,A,B,C,B,D,C,B,E,B,D,A,B,A,A,C,E,B,C,C,D,D,C,A,C,A,D,B,B,A,A,D,E,B,D,D,C,B,C,B
24_17231908801771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231817861101.png,A,E,C,A,D,A,A,B,C,E,A,A,B,A,C,B,D,A,C,C,B,B,D,E,D,D,D,B,B,C,B,B,C,B,D,C,B,D,B,A,B,A,A,D,D,E,B,A,A,A,C,B,B,B,A,D
24_17231890511771.png,E,B,A,E,A,D,C,D,A,C,C,B,B,D,E,C,C,A,B,D,B,A,B,B,B,B,D,B,B,A,B,D,D,B,C,*,B,D,E,C,D,A,D,A,C,D,C,C,D,B,D,C,D,D,B,B
24_17231828981771.png,E,B,B,B,C,E,B,D,A,C,C,B,B,B,C,B,B,E,B,C,B,B,D,B,D,B,D,B,B,A,A,C,D,B,C,C,D,C,C,C,B,A,D,B,C,D,C,C,E,A,D,C,D,C,C,B
24_17231894781101.png,A,C,E,A,E,E,B,B,C,D,A,B,A,A,D,E,C,A,B,C,B,A,D,E,B,D,C,A,D,C,C,D,E,B,A,B,D,C,C,B,E,B,B,A,A,E,C,D,A,D,C,C,C,D,D,E
24_17232184711771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231864501771.png,E,B,A,E,C,E,C,C,C,C,E,B,B,C,E,E,C,E,B,E,B,B,B,B,D,D,D,B,B,A,B,A,E,B,C,C,C,C,A,C,B,A,D,B,C,D,D,C,E,B,D,C,A,D,D,B
24_17231815651771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231894031771.png,B,C,A,E,E,E,B,A,C,C,C,B,A,B,C,E,B,A,D,E,B,A,A,B,D,A,D,B,B,A,A,A,B,B,C,C,B,B,B,C,B,A,D,B,C,D,D,D,D,B,D,C,A,D,B,B
24_17231895001101.png,A,A,A,A,E,A,B,B,E,E,A,A,A,A,E,A,D,C,A,*,B,E,D,E,C,B,D,A,B,D,B,B,A,B,D,D,A,A,D,B,D,B,D,C,B,E,C,B,B,D,C,C,A,A,B,A
24_17232184031771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231874871771.png,C,B,A,E,C,E,B,D,D,D,C,B,B,A,C,E,E,A,A,C,B,A,B,B,E,A,D,B,B,A,C,D,D,B,C,C,C,A,B,C,E,A,B,#,B,D,B,D,A,B,D,C,D,A,C,B
24_17231822021101.png,A,B,C,A,D,A,B,A,D,D,A,A,A,A,A,A,C,C,A,A,B,B,E,E,A,B,B,A,#,B,A,B,#,B,D,A,D,A,D,A,B,B,B,D,C,E,C,C,B,D,C,C,C,C,D,C
24_17231822131101.png,A,A,D,A,E,A,B,C,C,D,A,A,B,B,E,E,D,A,B,C,B,B,E,E,A,A,A,B,B,C,C,C,D,B,D,C,B,A,B,B,E,A,A,B,A,B,C,C,C,D,C,C,C,D,B,C
24_17231894841101.png,A,B,C,A,E,A,A,B,C,D,A,B,B,A,E,A,D,D,C,C,B,A,E,E,B,C,A,A,B,C,A,C,A,A,B,D,C,B,C,D,E,B,A,D,A,A,C,A,A,D,C,C,C,D,D,E
24_17231894011771.png,E,B,A,E,A,D,B,D,A,C,E,B,B,B,C,E,B,E,B,D,B,B,C,B,D,A,D,B,B,A,B,D,D,B,C,C,B,C,A,C,B,A,D,B,C,D,D,C,C,A,D,C,D,D,C,B
24_17231887451101.png,A,C,C,A,E,D,B,B,C,E,A,A,B,A,D,A,A,#,B,C,B,B,D,E,C,D,A,B,B,C,C,D,E,B,D,C,D,A,C,B,D,B,A,C,A,E,B,B,A,D,C,C,C,C,C,C
24_17231893991771.png,E,B,B,B,A,D,B,D,A,D,E,E,B,B,C,E,A,C,B,E,B,B,C,B,D,B,D,B,B,A,B,B,D,B,C,C,B,C,C,*,B,A,D,B,C,D,D,C,C,B,D,C,D,D,C,B
24_17231817901101.png,*,C,C,C,A,A,B,B,A,D,A,A,B,A,E,C,D,C,D,C,B,B,D,E,D,C,A,A,C,C,A,C,C,B,D,D,B,B,B,A,A,A,A,D,D,E,A,B,B,D,C,C,A,A,D,C
24_17231828931771.png,E,B,B,B,C,E,B,D,A,C,C,B,B,D,C,C,B,E,B,C,B,A,D,B,D,C,D,B,B,A,B,A,D,B,C,C,B,C,E,C,B,A,D,B,C,D,D,C,D,A,D,C,B,D,C,B
24_17231821941101.png,A,B,A,A,E,A,B,B,C,D,A,D,B,C,B,A,D,A,C,C,B,B,D,E,B,C,D,B,D,C,C,A,D,B,D,C,A,B,D,B,E,B,C,B,C,E,C,C,B,E,C,C,C,B,A,C
24_17231868491101.png,B,D,D,A,E,A,B,A,B,D,A,E,B,D,E,A,D,C,B,C,B,B,E,E,D,A,A,B,B,C,A,C,E,B,D,C,B,D,C,B,D,A,A,B,B,E,B,A,A,D,C,C,A,B,C,C
24_17231821961101.png,A,E,C,A,E,A,B,C,C,D,A,A,B,C,D,E,D,A,E,C,B,B,D,C,D,C,D,B,B,C,C,D,A,D,D,C,D,B,C,A,E,A,A,B,A,C,B,B,C,B,B,C,A,A,D,B
24_17231890391771.png,E,B,D,E,E,D,B,D,A,C,C,B,B,A,E,E,C,C,B,C,B,B,C,B,D,B,D,B,B,A,B,A,D,B,C,C,B,C,B,C,B,A,D,B,C,D,D,C,D,B,D,C,B,D,C,B
24_17231821921101.png,A,C,A,A,E,A,B,B,C,D,A,C,B,A,E,E,D,A,C,C,B,A,E,E,D,B,C,B,B,C,A,D,D,B,D,C,A,B,D,A,C,B,A,C,A,E,C,A,D,B,C,C,C,A,D,B
24_17231887341101.png,A,D,C,A,E,D,B,B,C,D,A,B,B,B,E,B,D,A,B,C,B,B,D,E,C,A,A,B,B,B,C,C,E,C,D,C,D,C,B,B,D,A,A,B,C,E,B,D,B,D,C,C,B,C,B,D
24_17231868611101.png,#,B,A,A,E,A,B,B,A,D,E,A,B,B,E,C,D,C,A,A,B,D,C,E,D,C,A,A,A,D,A,D,A,B,A,C,B,D,C,D,C,A,B,D,C,E,A,D,A,B,C,C,B,C,A,B
24_1723182821511.png,E,A,E,B,E,B,D,A,B,D,C,A,C,B,A,C,A,D,E,D,A,C,D,C,B,D,C,C,B,B,A,A,D,A,D,A,B,C,C,C,E,B,D,B,C,D,B,B,B,A,B,C,A,D,C,A
24_17231894091771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231908751771.png,B,B,A,E,E,E,B,D,A,C,E,B,B,B,E,E,B,A,B,D,B,B,C,C,B,C,D,B,B,A,A,C,B,B,C,C,D,B,C,C,B,A,D,B,C,D,A,D,A,B,D,C,B,A,C,A
24_17231802321771.png,E,A,D,E,C,D,B,D,D,C,C,B,B,B,A,C,B,B,A,C,B,A,B,B,E,C,D,B,B,A,B,C,B,B,C,C,B,B,B,C,A,A,D,B,C,C,C,D,E,B,C,C,D,D,C,B
24_17231802491771.png,E,B,E,E,C,E,B,C,C,C,E,B,E,B,E,E,D,A,B,C,B,A,C,B,D,C,E,B,B,A,A,D,D,B,C,C,D,D,B,C,E,A,D,B,C,D,C,A,C,B,D,C,D,D,B,B
24_17231868591101.png,D,A,D,C,D,A,E,B,B,D,E,A,A,A,E,A,D,C,A,B,B,E,D,E,C,B,A,A,A,A,C,C,C,D,D,C,A,B,D,A,B,D,A,A,D,C,C,C,B,A,B,D,C,B,B,E
24_17232184401771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231822101101.png,A,D,B,A,D,A,D,B,B,A,A,A,B,A,E,A,C,A,C,C,B,E,D,E,C,A,A,B,A,C,B,A,E,B,D,D,D,D,B,B,A,B,A,B,D,E,B,B,B,D,C,D,C,A,B,A
24_17231890551771.png,E,A,E,E,E,E,B,D,A,C,B,B,E,B,E,B,A,A,B,A,B,B,C,B,E,C,D,B,B,A,A,D,A,C,C,C,A,D,B,C,B,A,D,B,D,B,D,B,D,B,D,C,D,A,C,B
24_1723182783511.png,B,D,B,B,B,A,E,E,D,A,D,C,C,B,A,A,E,D,B,D,C,A,B,D,B,C,B,B,B,A,D,D,D,A,D,C,C,B,A,A,E,D,B,D,C,A,B,D,D,C,B,C,D,C,B,E
24_17231890421771.png,B,A,D,E,C,D,B,D,A,C,E,B,B,B,E,C,B,A,B,C,B,A,B,B,D,C,D,B,B,A,A,C,D,B,C,C,B,B,C,C,A,A,D,B,C,D,C,D,C,B,D,C,C,A,D,B
24_17231815691771.png,E,B,B,E,C,D,B,D,C,D,C,B,B,D,D,E,B,A,A,C,B,B,C,B,D,A,D,A,B,A,A,C,D,B,C,D,B,B,D,C,B,A,D,B,C,D,D,C,A,C,C,C,B,A,B,A
24_17231866371771.png,B,A,A,E,D,D,B,C,D,C,A,B,E,D,E,B,B,E,C,C,B,B,C,B,E,A,D,B,C,A,B,C,A,B,C,C,B,D,E,C,C,A,D,B,C,B,C,D,E,C,D,C,B,C,D,B
24_17231890601771.png,E,B,E,E,A,D,B,D,C,C,C,B,B,D,C,C,A,B,B,C,B,A,C,B,D,B,D,B,B,A,B,B,D,B,D,D,C,A,B,C,A,A,D,A,C,D,D,C,C,B,C,C,B,A,C,B
24_17231886441771.png,E,B,B,E,D,D,B,D,A,C,C,B,B,B,C,E,B,E,B,C,B,B,C,B,D,B,D,B,B,A,B,B,D,B,C,C,B,C,B,C,B,A,D,B,C,D,D,C,E,B,D,C,D,D,C,B
24_17232182221771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231909771101.png,A,D,C,E,D,A,B,B,C,E,A,A,B,A,E,A,E,B,A,C,B,B,E,E,A,A,B,A,B,C,C,C,D,B,E,D,B,B,C,A,E,A,B,B,D,D,A,C,B,C,B,A,B,E,B,E
24_17231909791101.png,A,C,C,C,E,A,B,B,C,C,D,A,B,A,E,A,D,C,A,C,B,B,E,E,C,B,D,B,B,C,B,D,D,B,D,C,B,C,C,B,D,A,B,C,B,E,C,B,A,C,B,C,A,A,D,E
24_17231821931101.png,A,B,A,A,E,A,B,B,C,D,A,C,B,B,D,C,A,C,C,C,B,B,E,E,E,B,A,B,B,C,A,B,C,A,D,C,B,A,D,B,D,B,D,C,C,E,B,D,A,D,B,D,C,A,C,C
24_17231815551771.png,B,B,B,E,C,E,B,D,A,D,E,B,B,B,C,E,B,E,B,E,B,A,C,B,D,C,D,B,B,A,A,A,D,B,C,C,C,C,A,A,B,A,D,B,C,D,D,C,E,B,D,C,B,A,C,B
24_17231868651101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231868471101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231894861101.png,A,B,D,A,E,A,E,B,C,E,A,A,B,A,E,A,C,A,C,C,B,A,E,E,A,D,A,B,B,C,A,C,A,A,D,C,D,A,C,B,C,B,A,D,A,E,C,D,B,B,D,C,B,B,A,C
24_1723182790511.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231818061101.png,A,D,D,A,D,A,B,B,C,D,A,A,B,A,E,A,D,E,B,C,B,B,D,E,B,B,D,B,B,C,C,D,B,B,D,C,D,B,D,B,E,B,A,D,B,A,A,B,D,B,C,C,B,D,B,E
24_17232178501771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231802431771.png,E,A,A,E,A,E,B,D,C,A,E,C,E,A,C,E,B,E,B,E,B,B,C,B,D,C,D,B,C,A,B,D,C,B,D,D,B,C,E,C,C,A,D,A,B,D,D,C,B,D,C,B,B,D,B,D
24_17231868581101.png,A,E,C,A,E,D,A,B,C,E,C,C,B,A,D,A,D,C,D,B,B,B,E,E,D,D,B,A,B,C,C,C,B,D,D,C,D,D,C,D,A,B,B,D,D,B,C,A,B,C,D,C,C,B,C,C
24_17231817831101.png,B,A,D,A,C,A,C,B,D,A,A,A,B,B,E,A,C,C,A,C,B,A,D,E,C,A,D,B,B,C,A,B,B,B,D,A,B,C,A,B,E,B,D,C,A,B,D,B,A,D,C,C,A,D,C,D
24_1723182780511.png,D,D,C,C,A,B,D,A,A,D,B,D,D,C,C,D,E,D,B,D,D,B,D,E,D,E,C,B,B,B,D,D,A,C,A,D,A,B,B,C,A,A,C,D,C,A,D,A,B,D,B,C,A,A,B,D
24_17232178511771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231894741101.png,B,C,E,A,E,A,A,B,C,D,A,A,B,A,B,B,D,C,C,C,B,E,E,E,C,D,C,B,B,B,D,D,C,A,D,C,B,A,B,B,C,A,A,D,A,B,B,B,A,A,C,C,C,A,B,C
24_17231802251771.png,C,C,D,E,A,D,D,D,A,A,E,B,B,D,*,E,E,C,E,B,E,A,D,D,A,B,D,D,D,D,D,B,E,C,C,C,B,C,B,C,B,A,C,B,B,D,D,B,B,D,D,D,A,B,B,D
24_17231887561101.png,A,C,C,C,A,D,B,B,C,D,E,A,B,B,E,A,D,A,A,B,B,B,E,E,A,B,D,B,B,C,A,B,C,B,D,C,D,A,D,B,D,A,A,D,D,D,B,B,B,D,C,C,C,B,A,A
24_1723182808511.png,E,A,E,A,E,A,D,A,B,C,D,D,C,C,D,E,B,E,#,D,D,A,D,C,C,B,A,C,B,B,D,A,A,A,D,D,C,A,A,C,B,B,D,C,B,D,C,B,C,A,B,C,C,C,B,C
