,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
40_1723217741521.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231812351111.png,D,A,D,D,A,C,D,A,C,A,E,C,A,B,D,B,A,B,D,D,B,A,D,D,A,E,D,E,A,E,A,A,D,B,D,A,B,A,E,A,A,B,D,D,A,A,C,A,D,D,A,C,A,D,B,D,A,C,A,B,A,C,B,D,A,A,B,A,C,B,D,B
40_17231812461111.png,A,C,C,A,A,A,D,A,D,A,D,C,E,D,D,C,B,B,C,C,D,C,C,C,A,E,A,E,D,A,A,B,C,C,D,C,C,D,D,A,C,B,D,C,D,C,B,D,D,A,A,C,B,D,D,D,A,B,A,C,A,B,B,D,B,E,B,C,A,C,D,C
40_1723184698591.png,A,A,C,D,B,D,A,D,B,A,A,C,C,B,B,C,D,D,E,D,A,D,C,E,C,D,E,A,A,B,B,B,C,D,C,D,E,D,A,B,C,A,C,C,B,B,A,B,B,A,D,D,B,B,C,C,B,A,D,C,D,D,C,B,B,B,B,C,A,B,C,B
40_17231812541111.png,A,D,C,C,B,C,D,A,C,A,E,D,A,D,D,C,A,D,B,C,E,C,B,D,A,E,A,E,D,D,E,A,B,D,C,C,C,D,E,A,C,B,D,C,B,A,D,C,E,D,A,C,B,A,B,B,A,B,A,B,A,B,B,D,A,E,B,A,A,A,B,D
40_17231830237631.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17232184771311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231803121431.png,B,C,C,E,C,A,C,C,B,D,B,D,E,C,A,A,D,A,D,B,A,D,C,D,C,E,A,A,B,A,D,D,E,D,B,B,E,C,E,A,B,A,C,D,B,D,C,C,A,D,E,B,B,C,D,C,B,D,A,C,B,A,C,B,A,A,D,A,C,D,D,D
40_17231875851311.png,D,D,E,A,A,*,B,E,C,E,A,E,A,A,C,E,A,E,E,C,A,B,A,A,A,D,E,A,E,B,A,E,B,A,C,A,C,E,C,A,D,B,C,C,B,C,E,A,B,C,B,C,A,D,B,D,A,A,C,C,C,B,A,C,A,D,A,C,B,B,B,B
40_17231876301311.png,C,C,E,D,A,B,D,A,A,C,A,E,A,A,E,E,A,E,E,C,A,A,C,A,C,D,E,A,A,B,D,E,D,A,C,B,C,E,B,B,B,B,C,B,B,C,E,C,C,B,B,C,C,A,A,B,C,D,B,C,C,D,A,A,E,D,A,C,A,A,C,D
40_1723179954561.png,C,E,C,D,B,A,D,E,C,#,C,C,E,B,C,B,A,B,E,C,C,A,B,B,C,E,C,C,C,A,C,A,C,C,C,A,B,D,E,E,D,B,C,C,A,C,A,C,B,D,B,C,C,D,B,D,B,D,C,C,C,A,A,C,C,D,A,B,B,A,B,B
40_17231821751311.png,C,C,E,A,A,B,E,A,B,E,A,E,E,B,D,A,A,E,E,C,A,B,C,D,C,D,E,D,B,E,D,E,D,D,C,B,A,E,C,A,E,B,C,C,B,A,C,C,B,C,B,C,A,D,B,B,A,B,C,C,C,C,B,C,A,C,A,D,A,A,D,B
40_1723184727591.png,A,D,D,D,A,B,A,C,C,B,A,C,C,C,C,D,D,C,D,C,A,A,D,C,B,A,E,E,A,C,D,E,D,D,C,E,E,D,A,E,C,C,C,C,D,B,A,C,B,C,D,C,B,B,D,D,C,B,D,C,C,A,D,B,B,C,B,C,C,B,D,C
40_17231870351391.png,C,A,D,D,D,D,B,D,C,A,C,A,D,E,C,E,D,E,D,E,A,D,C,D,E,B,C,D,E,A,D,B,D,A,C,E,D,E,E,C,B,A,D,A,C,D,D,C,B,C,C,C,C,B,A,C,D,E,C,C,B,B,C,A,B,C,A,C,A,B,D,A
40_1723184724591.png,B,A,C,B,A,E,A,C,E,D,A,C,C,D,B,C,E,C,B,B,A,B,C,E,B,D,E,C,E,B,C,E,C,D,C,C,E,D,B,D,B,C,C,D,B,B,A,C,C,A,D,D,A,C,C,C,B,C,D,C,C,C,B,A,E,C,B,C,D,B,C,A
40_17231876331311.png,C,C,E,A,A,B,D,A,C,C,A,E,A,A,C,E,A,E,E,C,A,A,C,A,C,D,E,A,B,B,D,E,D,A,C,B,C,E,E,A,D,C,C,B,C,B,A,C,B,A,B,C,A,B,A,D,A,D,C,B,C,C,A,C,E,D,A,C,A,A,C,A
40_17231870431391.png,C,A,C,E,A,D,E,B,B,E,B,A,E,B,D,C,A,D,A,E,C,A,A,D,E,D,D,D,E,B,A,D,D,C,B,B,A,B,A,B,D,A,D,B,C,D,B,C,B,A,C,C,C,D,A,C,A,B,C,C,D,B,A,A,B,B,A,C,A,A,B,A
40_17231825871431.png,A,D,C,C,A,E,C,A,E,A,C,B,E,C,B,#,D,D,B,B,D,D,C,D,A,D,A,C,B,C,D,D,E,C,A,B,E,B,B,A,D,A,D,D,D,A,C,C,C,A,C,B,B,C,C,C,E,D,A,C,B,A,B,B,D,A,D,B,B,D,A,D
40_17231802811431.png,A,C,D,B,C,E,C,A,D,D,B,D,E,C,A,B,D,A,C,B,D,E,D,C,A,C,A,A,E,A,D,C,B,C,D,B,B,A,D,A,E,B,B,C,D,B,D,C,D,B,D,B,B,C,E,D,C,D,A,B,B,A,A,B,E,A,C,B,B,D,B,C
40_17232182321441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231863637631.png,E,D,A,A,E,D,E,C,E,A,C,C,C,B,A,D,D,C,A,B,D,B,C,D,A,A,C,E,C,C,A,D,D,D,A,E,B,D,E,D,B,D,A,C,B,A,C,A,D,A,A,B,A,D,B,B,E,C,D,B,B,A,B,D,D,C,C,C,C,B,A,C
40_17231870711391.png,C,B,A,C,A,D,C,A,C,A,B,C,A,C,B,A,A,C,C,C,D,D,C,D,A,B,C,D,E,A,D,D,B,C,C,B,A,E,A,D,B,A,D,#,C,D,C,E,A,B,C,#,A,D,B,D,D,E,C,B,B,C,A,C,D,B,B,C,A,E,B,D
40_17231863551391.png,C,A,C,E,E,B,B,A,A,B,C,A,D,A,C,B,A,E,E,D,D,C,B,D,E,A,C,C,E,B,D,D,D,C,C,E,D,E,E,D,A,A,D,A,D,D,C,C,A,C,C,C,A,B,A,C,A,C,D,C,B,B,A,A,D,D,A,C,A,B,C,C
40_17231830277631.png,E,D,D,B,E,C,C,A,D,D,C,E,D,B,A,A,D,D,B,B,C,D,A,D,D,A,C,B,A,B,C,D,D,D,B,E,C,A,E,D,A,D,A,C,B,B,B,C,D,B,B,B,A,B,C,D,D,B,D,B,B,E,B,B,C,A,C,B,B,B,D,B
40_1723179940561.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231821471311.png,B,C,E,E,A,B,C,A,C,D,A,D,D,A,E,A,A,B,E,D,D,A,A,A,A,A,E,D,E,E,D,B,A,B,E,E,D,E,B,A,D,B,C,C,B,C,B,A,B,D,B,C,A,C,B,D,B,C,C,C,A,B,C,C,D,D,A,C,B,A,B,B
40_17231821741311.png,D,D,E,A,A,B,C,A,C,E,B,E,B,A,D,C,C,E,D,D,A,B,D,C,E,D,E,D,E,A,D,E,B,A,D,A,D,E,D,C,B,D,C,C,B,C,B,C,C,D,B,C,A,C,A,B,A,B,D,C,C,B,B,C,C,D,A,C,B,B,D,D
40_17231870791391.png,D,A,D,D,E,E,B,C,D,C,B,C,C,B,C,D,A,B,B,B,D,C,C,D,E,B,C,E,E,E,D,D,C,C,C,A,B,E,D,B,B,A,D,#,A,D,B,C,B,B,C,C,D,B,B,C,D,C,C,C,B,B,A,B,C,C,A,C,A,A,D,A
40_17231826201431.png,A,E,C,C,C,E,C,A,C,D,C,B,E,C,B,A,C,C,C,B,D,D,C,D,A,E,A,C,B,C,D,D,A,D,C,D,E,B,D,A,E,A,D,B,B,C,B,C,D,D,A,B,B,C,B,A,A,D,A,C,B,B,D,B,B,B,E,A,C,D,D,B
40_17231813061111.png,C,D,C,E,B,C,D,A,D,A,A,C,E,D,D,B,A,B,E,C,E,C,C,C,A,E,A,E,E,D,E,B,D,D,D,C,C,D,D,A,E,B,D,C,B,D,C,B,A,D,A,C,B,A,C,B,B,C,A,C,A,A,D,A,B,E,B,A,A,D,D,D
40_17231826231431.png,A,A,C,C,A,D,A,A,C,D,E,B,B,B,B,E,A,D,C,D,D,D,C,D,E,C,B,D,A,C,D,D,B,C,C,E,A,B,B,A,E,A,D,D,B,C,B,C,D,D,A,B,B,C,B,A,A,D,A,D,B,A,D,B,B,A,D,B,C,D,D,B
40_17231829831441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231894471311.png,D,C,E,B,A,E,D,B,C,E,A,D,D,A,C,E,A,E,E,A,C,D,E,A,C,A,E,D,D,D,D,E,B,C,C,C,C,E,D,A,D,B,C,C,B,C,C,C,B,D,B,C,A,D,C,D,A,D,C,C,B,B,A,C,C,D,A,A,B,A,B,B
40_17231826191431.png,E,A,D,D,C,A,C,C,D,D,E,B,B,C,B,E,A,D,C,D,D,D,C,C,E,C,B,D,A,C,D,D,B,C,C,D,E,A,B,A,E,A,D,D,C,A,C,C,D,D,A,B,B,C,A,D,C,B,A,C,A,A,D,B,D,A,D,B,C,D,D,B
40_1723217840441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723181463441.png,D,E,B,D,D,B,D,B,D,E,D,B,D,A,B,E,A,C,E,E,D,D,E,A,D,E,C,A,B,C,C,A,E,E,B,C,B,C,C,B,D,D,C,C,*,D,B,B,C,C,A,C,B,A,B,B,A,C,A,C,A,A,C,A,B,C,B,A,A,D,B,D
40_1723179946561.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231868191311.png,C,C,E,E,A,B,C,A,C,E,A,E,A,E,C,B,A,E,E,C,A,B,A,A,C,C,E,D,E,B,D,E,B,C,C,A,A,E,B,C,D,B,D,D,B,D,C,C,B,B,B,C,A,D,A,B,A,D,C,C,C,B,C,C,A,D,A,C,B,A,B,B
40_17232179401431.png,B,E,A,A,B,A,D,C,C,D,C,B,E,C,D,E,A,C,A,B,D,D,E,D,A,D,A,A,E,D,D,D,C,C,C,B,E,C,B,A,B,A,D,C,B,B,C,C,D,B,A,B,B,C,C,C,A,D,A,B,B,A,B,D,B,A,D,A,C,B,D,C
40_17231822577631.png,E,D,A,B,E,C,A,C,D,D,C,D,D,E,E,A,D,D,A,B,D,B,A,D,C,A,C,C,A,B,A,C,D,D,E,E,B,D,E,D,B,D,A,C,B,A,D,B,D,A,A,B,C,D,B,B,D,A,D,B,B,A,A,D,C,A,C,C,B,B,A,A
40_17231868221311.png,B,C,E,B,A,B,C,A,C,E,A,C,D,B,E,B,A,D,E,C,A,B,D,C,E,C,D,E,E,B,D,E,B,E,C,D,E,A,B,A,A,B,C,C,B,C,D,C,E,B,B,C,A,A,B,C,B,B,C,C,D,D,A,B,B,D,A,C,A,A,D,B
40_1723182849521.png,D,A,B,D,A,E,A,D,E,D,B,A,B,E,C,E,B,A,E,D,B,C,B,C,E,D,C,A,C,D,D,E,A,B,A,C,B,D,C,C,D,B,D,B,B,A,A,D,D,B,C,C,D,C,D,C,B,A,D,B,C,D,C,C,C,A,D,C,D,D,C,B
40_1723188557441.png,D,A,B,C,B,B,D,A,A,D,D,D,A,C,B,D,A,C,D,E,A,C,A,A,D,E,C,A,B,C,B,A,E,E,D,C,C,B,D,A,C,B,D,C,A,C,D,B,A,D,A,C,B,A,B,A,B,A,A,C,A,A,D,C,C,A,B,A,A,B,C,C
40_17231863301391.png,B,D,D,D,B,C,B,C,B,D,B,D,B,C,A,C,D,B,D,D,B,B,C,B,D,B,C,A,B,D,A,C,C,A,D,B,B,B,C,C,E,C,D,B,D,D,C,C,B,B,C,D,D,B,B,E,D,C,B,B,C,A,D,B,C,D,D,D,A,C,A,C
40_17231802841431.png,A,D,A,D,B,A,C,D,C,D,B,E,B,C,A,E,C,A,B,B,D,D,B,C,A,C,B,C,E,E,D,B,C,D,C,B,A,E,C,A,C,A,D,A,A,C,C,C,E,D,D,B,B,C,A,D,A,D,A,C,B,A,B,B,C,A,D,B,C,D,B,B
40_17231825971431.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723179917561.png,D,E,B,D,E,C,E,E,B,C,A,C,A,B,C,C,B,B,D,C,A,D,A,A,D,C,A,C,C,D,E,A,B,C,E,A,B,D,A,A,D,B,C,C,D,B,A,C,B,D,B,C,A,C,B,E,B,D,C,C,A,B,A,B,B,D,A,C,B,A,B,A
40_17231875951311.png,C,D,A,D,A,B,A,E,C,E,A,E,E,D,E,B,C,A,E,E,D,B,A,D,A,D,E,A,E,B,D,E,D,A,C,B,C,E,A,A,B,B,C,C,B,B,B,A,C,A,B,C,C,C,D,C,A,D,D,D,D,D,B,C,C,C,A,C,B,B,B,A
40_1723181470441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231822677631.png,E,D,E,E,E,A,A,C,C,D,D,C,D,D,A,D,E,D,D,B,E,C,D,D,A,A,D,D,A,B,A,B,D,C,D,C,C,B,B,D,E,A,A,C,B,A,D,D,D,B,A,B,C,A,C,D,E,C,D,B,B,C,A,A,C,D,C,B,B,A,D,B
40_17231821781311.png,C,C,E,A,A,B,C,A,E,E,A,E,A,E,C,E,A,E,D,C,A,D,B,A,A,D,E,D,E,A,D,E,E,A,C,D,C,E,C,A,C,B,C,C,B,C,C,C,C,C,B,C,C,D,D,C,A,D,C,C,C,C,C,C,C,D,A,C,B,A,D,B
40_17231865601441.png,B,D,B,A,B,B,B,C,A,B,C,D,E,D,B,D,E,E,D,A,E,D,B,C,C,C,E,A,B,D,A,D,C,E,B,B,B,C,A,C,C,E,C,C,B,A,A,C,D,A,D,D,C,D,D,D,#,D,A,B,B,B,D,B,B,C,B,B,A,C,B,D
40_1723184737591.png,E,C,E,B,D,E,C,C,B,B,A,C,C,B,B,E,E,E,B,D,A,B,E,D,C,D,D,A,C,C,C,D,D,E,A,B,E,E,E,A,B,C,C,C,B,B,D,B,D,C,A,D,B,D,A,C,B,B,D,C,D,A,B,A,C,A,B,D,A,C,D,B
40_1723184723591.png,E,A,C,C,A,D,A,C,A,B,A,C,C,D,B,D,A,C,B,D,A,A,D,B,C,E,E,D,E,B,B,E,D,D,C,B,B,C,B,D,C,A,C,C,B,B,A,B,D,A,D,D,B,B,D,C,A,B,D,C,D,A,D,B,B,B,B,C,A,D,C,D
40_17231863341391.png,C,B,C,E,E,D,B,A,C,C,C,A,D,B,C,C,B,D,A,E,E,D,C,D,B,C,C,E,E,C,A,D,D,C,C,B,A,B,E,C,B,A,D,B,C,D,D,C,B,D,C,C,C,B,C,C,C,C,C,C,B,B,D,A,B,C,A,C,A,A,C,A
40_17231894361311.png,D,C,E,A,A,D,D,C,C,E,A,E,D,A,E,B,A,E,D,E,A,C,A,C,B,A,E,A,E,E,D,E,B,A,C,A,C,E,B,B,D,B,C,C,A,B,A,A,B,C,B,C,C,C,B,D,A,C,C,C,A,A,B,C,E,D,A,D,B,A,B,A
40_17231863697631.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231826101431.png,B,D,C,C,B,E,C,B,C,B,C,B,A,C,C,A,E,C,C,C,D,D,C,C,A,D,B,C,E,C,D,B,C,C,C,B,B,E,B,A,E,A,A,D,A,A,D,C,D,B,A,B,C,C,A,B,A,D,A,C,D,A,B,D,D,C,B,B,C,B,B,B
40_17231812371111.png,A,D,C,C,A,C,D,A,D,A,E,C,D,D,D,B,A,D,C,B,D,C,C,D,A,E,A,E,C,A,C,B,A,C,B,C,C,C,A,B,D,A,B,B,C,C,B,B,C,A,A,B,B,A,B,C,C,B,A,B,A,B,B,C,A,C,B,B,A,C,C,A
40_17231870761391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231817321311.png,D,C,E,A,A,C,A,A,A,E,A,D,B,E,D,A,A,D,E,C,A,D,D,A,C,D,E,D,A,B,D,E,E,A,C,B,C,E,B,B,D,B,C,C,B,C,D,A,A,D,B,C,C,D,B,D,A,B,C,D,C,B,C,C,A,D,A,D,B,A,E,B
40_17231876091311.png,D,C,A,A,A,B,D,A,C,E,A,C,A,B,E,A,A,E,E,C,C,A,B,A,A,D,D,E,E,B,D,E,D,C,C,D,E,E,B,A,D,B,C,C,B,C,C,C,E,C,B,C,A,A,B,C,B,B,C,D,C,C,D,B,C,C,A,C,A,A,C,C
40_1723188576521.png,D,A,A,C,B,E,A,D,E,D,C,B,B,E,B,C,B,A,D,D,A,C,B,D,E,E,D,B,E,A,B,D,C,A,E,C,A,D,C,E,D,E,D,B,B,A,B,D,C,B,C,D,B,C,A,C,E,A,B,D,C,D,D,D,B,C,D,C,D,B,D,B
40_17231802941431.png,B,E,A,E,C,A,D,E,A,C,C,D,A,C,C,A,D,C,D,B,D,E,C,D,A,A,A,D,A,C,D,C,C,D,D,C,B,A,C,A,B,D,C,A,D,C,B,C,D,B,A,B,B,A,B,C,D,B,A,C,B,B,B,D,C,B,D,B,B,C,B,C
40_1723180186521.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231865151311.png,C,C,A,A,A,C,C,A,C,B,A,D,C,E,C,A,B,B,C,C,A,D,E,E,E,D,E,A,C,B,D,E,D,E,E,B,E,E,B,A,D,B,C,C,D,B,C,C,C,D,B,C,C,D,B,C,A,D,C,C,C,B,A,C,C,D,A,C,B,A,D,C
40_17231812521111.png,A,D,C,A,A,A,D,A,C,A,A,C,E,D,D,B,A,C,C,C,E,C,C,D,A,E,A,E,A,E,E,B,B,C,E,C,C,E,B,A,C,B,D,C,B,A,B,B,D,D,A,B,A,D,A,B,B,C,A,C,A,A,A,C,C,B,B,D,A,A,A,A
40_1723189210521.png,E,C,B,C,A,E,C,B,C,D,E,B,B,E,B,B,B,A,E,E,B,D,D,C,E,D,C,A,E,D,C,D,D,C,B,A,C,D,E,B,D,B,D,B,B,A,B,D,D,B,C,C,B,C,B,C,E,A,D,B,C,D,D,C,D,A,D,C,D,D,D,B
40_17231870271391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231812411111.png,A,D,C,D,C,A,D,*,#,C,E,A,D,D,D,B,D,B,B,C,E,C,C,C,E,E,A,E,B,E,A,E,A,B,C,E,A,D,B,A,B,E,A,A,B,A,B,C,C,A,B,A,C,B,A,A,D,A,C,#,C,C,D,A,D,A,B,B,C,D,C,B
40_17231822837631.png,E,D,E,B,E,E,C,C,D,B,C,D,C,B,A,D,A,E,A,B,A,B,B,C,C,A,D,D,C,B,C,B,A,D,B,C,D,D,E,D,A,D,A,C,B,A,D,B,D,A,A,B,B,D,B,B,D,C,D,B,B,A,B,A,C,B,C,B,B,A,D,A
40_1723180197521.png,D,A,B,C,A,C,A,D,E,D,A,A,D,E,C,A,B,A,E,D,C,C,A,E,E,D,C,A,B,D,D,B,A,B,E,A,B,D,C,C,E,B,D,B,B,A,A,C,D,B,C,A,C,A,A,C,B,A,D,D,B,D,D,C,A,C,D,D,D,A,D,B
40_17231868081311.png,C,A,E,B,A,D,C,A,B,E,D,E,B,E,E,E,A,B,E,C,A,B,D,B,C,D,E,C,E,B,D,E,E,D,E,B,C,E,E,B,D,B,C,C,C,A,D,C,B,D,B,C,A,C,B,#,A,A,C,C,A,C,E,C,C,D,A,C,B,B,B,A
40_1723188560441.png,D,A,B,C,C,B,D,A,A,D,D,D,D,C,B,D,A,C,E,E,D,D,E,A,D,C,D,#,B,C,B,A,E,E,D,A,B,C,E,A,D,B,D,C,C,C,B,B,A,D,A,D,B,A,B,B,A,B,A,C,A,A,B,A,D,B,B,A,A,B,B,D
40_17231818347631.png,E,D,A,B,E,C,C,A,C,D,C,B,D,D,C,C,D,D,A,B,D,E,E,E,A,A,D,E,A,B,B,D,D,C,D,E,C,B,E,D,B,D,A,C,B,A,D,B,D,A,A,B,C,D,B,A,D,A,D,B,B,A,D,C,B,E,C,C,B,A,A,B
40_17231865261311.png,D,C,E,A,A,B,E,A,C,E,A,E,A,A,E,A,A,E,D,C,A,C,E,A,D,D,E,C,E,E,D,E,E,A,D,B,C,E,E,A,D,B,C,C,B,C,A,C,E,B,B,C,A,D,B,C,A,D,C,C,C,B,D,C,B,D,A,C,B,A,D,B
40_17231894371311.png,C,C,E,A,A,B,E,E,C,E,A,A,A,B,C,A,A,E,D,C,A,D,A,C,B,D,E,D,E,C,D,E,B,D,C,D,C,E,B,A,B,B,D,C,D,B,C,C,C,D,B,C,C,D,C,C,B,C,C,C,C,B,C,C,B,D,A,C,A,A,C,D
40_17231803021431.png,B,A,D,A,E,D,A,C,C,D,B,A,A,C,B,B,D,A,E,C,D,C,C,D,A,E,B,A,A,A,B,C,C,D,B,A,E,C,D,A,B,B,A,B,D,C,B,A,A,B,E,D,B,B,C,C,E,D,A,C,B,B,D,C,E,A,D,B,B,D,B,D
40_1723189195521.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231894571311.png,D,A,E,A,A,C,C,A,C,E,A,E,D,A,E,E,A,B,D,E,D,B,A,A,D,D,E,A,E,A,D,E,C,A,C,E,E,D,D,B,D,B,C,C,B,A,B,A,C,C,B,C,A,A,A,B,B,A,C,C,D,D,D,D,B,D,A,B,B,A,A,D
40_17231812921111.png,C,D,C,E,B,C,D,A,D,A,A,D,E,D,D,B,A,B,D,E,A,C,C,D,A,E,A,E,D,D,A,B,D,C,D,C,A,E,D,C,B,B,D,C,A,C,C,B,D,D,A,C,B,B,C,C,B,B,A,C,A,A,B,C,B,B,B,A,D,A,C,D
40_17231870091391.png,D,B,D,C,D,D,B,A,A,D,A,C,E,C,C,D,C,E,D,E,D,B,D,D,E,B,C,D,C,B,D,D,D,C,C,A,A,E,C,C,D,A,D,B,C,A,D,B,A,B,C,C,B,B,B,C,B,C,C,B,B,B,D,B,A,C,A,C,A,A,B,D
40_17231802741431.png,B,C,C,C,B,A,A,D,D,B,C,E,E,A,B,A,C,C,E,B,D,D,C,C,A,D,A,A,D,A,D,D,C,D,D,B,C,A,D,A,B,A,D,C,D,A,C,C,D,C,A,B,B,C,D,B,A,D,A,D,B,A,B,A,E,A,D,B,C,B,B,D
40_1723184702591.png,A,A,C,D,B,D,A,C,B,A,A,C,C,B,B,C,D,D,E,D,A,B,D,E,C,D,E,A,A,B,B,B,C,D,C,C,E,D,A,D,C,E,C,C,B,B,A,B,B,A,D,D,B,B,D,D,B,A,D,C,D,D,C,B,B,C,B,C,A,B,C,B
40_17231826131431.png,A,D,C,C,A,D,C,A,E,A,C,B,E,C,B,D,D,D,B,B,D,C,C,D,A,D,A,C,B,C,D,D,E,C,C,B,A,D,B,A,D,A,C,D,D,B,C,C,B,A,C,B,B,C,C,B,C,D,A,C,B,A,B,B,D,A,C,A,B,D,B,D
40_1723184739591.png,A,A,C,D,A,D,A,C,B,B,A,C,C,B,B,C,A,C,B,D,A,B,D,E,B,D,B,A,B,B,B,E,B,D,C,D,E,A,B,D,C,D,C,C,B,B,A,B,D,A,D,D,B,D,C,C,C,B,D,C,B,C,C,B,B,C,B,C,A,D,A,D
40_1723180192521.png,D,B,B,C,B,E,A,D,E,D,C,A,B,E,B,C,B,E,E,D,D,C,A,C,E,E,C,D,B,D,D,D,D,C,B,C,D,D,B,C,D,C,D,B,B,A,A,B,D,B,C,C,B,A,D,A,A,A,E,B,A,D,D,B,C,A,D,B,B,C,D,B
40_17231826401431.png,A,A,C,A,D,A,C,A,D,D,C,B,E,C,B,B,D,C,E,B,D,D,C,D,A,D,A,A,A,C,D,C,B,B,C,D,C,D,B,A,E,A,D,C,D,D,D,C,C,D,C,B,B,C,B,D,C,D,A,C,A,D,B,B,A,A,D,B,C,C,B,A
40_17231825891431.png,A,D,C,C,A,E,C,A,E,A,C,B,E,C,B,C,D,D,B,B,D,C,C,D,A,D,A,C,B,C,D,D,E,C,A,B,E,B,D,A,D,A,D,D,B,A,C,C,C,A,C,B,B,C,C,A,E,A,A,C,B,B,C,B,D,A,D,B,B,D,A,C
